age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,join_year,join_month,join_day,join_weekday,education_level_encoded,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_group,high_credit_score,income_quantile,debt_to_income_ratio,average_monthly_transactions
-1.706623351696986,-0.33830679887751847,1.0140624671159606,-3.6149317374223555,-1.25251983732194,-0.2819437922318195,-0.31593725147144053,1,2025,5,20,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Medium,0,Medium-Low,2.95709278359028,7.166666666666667
0.04327009243676151,0.9848722426820724,0.0443001299364173,0.5156483330196988,-1.25251983732194,-0.5877396623314065,1.0255774686048775,0,2019,8,15,3,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very High,1,High,0.4189787346856135,6.833333333333333
1.634082314376532,-0.5157595791530221,0.14775502139967667,0.07408070241341841,2.885761563521474,0.02385207786776761,-0.339813165661533,0,2025,12,27,5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Low,2.1640009018074573,7.5
0.5205137590186927,-0.19958477705169406,-0.34144581217274494,0.2990722194585461,0.8166208630997669,0.9412396881665289,0.880036772646883,0,2022,1,15,5,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,High,1,Medium-Low,0.5749469317490554,8.5
1.1568386477946009,-0.37523835941019346,2.0666240347216513,-1.232075231925914,1.5063344299070027,-0.5877396623314065,0.5332955924984814,1,2018,2,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Medium-Low,5.0134545082483495,6.833333333333333
-1.706623351696986,0.05387740130186428,-0.38024243567423127,0.40448726036879806,0.8166208630997669,-0.434841727281613,1.4645348282859258,0,2024,6,6,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,High,1,Medium-High,0.3887139291972744,7.0
-0.19535174085420406,-0.520481807921955,-0.4342315653774111,-0.06838863832129245,0.1269072962925313,1.7057293634154966,0.13643411905128053,0,2025,2,13,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Low,0.7987579017210807,9.333333333333334
0.7591355923096582,-0.14439238479143449,1.052992163459619,-0.635311993126144,0.1269072962925313,-0.12904585718202594,-0.08279347153076855,0,2022,4,23,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,High,0,Medium-High,2.280262203835293,7.333333333333333
-0.9112172407271008,-0.131601149446858,-0.5857981555467076,-1.4721910477613163,-0.5628062705147042,0.3296479479673547,0.9238289599354016,0,2021,2,14,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,0,Medium-High,0.22528444972398579,7.833333333333333
0.04327009243676151,-0.43406716898861547,-0.6278425848187547,0.05697364822193916,0.1269072962925313,0.48254588301714824,-0.8598842093386924,0,2022,12,16,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Low,0.2783116457235185,8.0
1.634082314376532,-0.05527613566589765,-0.21058533878134625,0.3805600298479471,-1.25251983732194,0.48254588301714824,-0.4288612411022478,0,2022,12,11,6,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,High,1,Medium-High,0.6278062768646975,8.0
0.12281070353375004,-0.5133480330940385,-0.2560154255370902,-1.638863702307967,0.8166208630997669,0.48254588301714824,-1.513326689813661,0,2019,2,3,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,0,Low,1.2036484243459467,8.0
0.2818919257277271,-0.5379231891606743,-0.3310766904566199,0.04866324600544326,0.1269072962925313,0.6354438180669418,-1.139831525673704,0,2025,1,6,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,0,Low,1.091054228730532,8.166666666666666
1.475001092182555,-0.15993485236925328,0.260581460827638,0.1504008413493476,0.1269072962925313,0.7883417531167354,1.6483044756688698,0,2025,10,23,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,0,Medium-High,1.3142194086318961,8.333333333333334
0.04327009243676151,-0.6403143817691285,-0.49687692867392136,-0.5129236653685729,0.8166208630997669,-1.9638210777795484,0.568165053621686,0,2024,12,20,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,Low,0.9133797615791146,5.333333333333333
-0.5930547963391467,-0.7086909905645229,-0.23181046746106662,0.40299377705849576,-1.25251983732194,-0.7406375973812,-1.241941647387856,0,2020,7,30,3,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Low,1,Low,2.3498778847637447,6.666666666666667
-0.6725954074361352,-0.19958477705169406,-0.3697610420452158,-0.09954820465183947,0.1269072962925313,1.0941376232163225,1.0090751831256717,0,2019,6,12,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,High,0,Medium-Low,0.5368427267563182,8.666666666666666
1.634082314376532,0.3712883694096141,-0.4936254168874724,0.30820496509149553,-1.25251983732194,0.6354438180669418,-0.6567070273384658,0,2024,9,11,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very High,1,High,0.20835515099414886,8.166666666666666
-1.6270827405999975,-0.36731934053207027,-0.2771374291517131,0.5544021199590995,-1.25251983732194,0.3296479479673547,0.5230979040043104,1,2022,11,10,3,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Medium-Low,0.8570396258257849,7.833333333333333
1.0772980366976124,-0.4267762860650084,0.16362698036015536,0.5549512121344163,0.8166208630997669,-0.8935355324309936,0.5099920585488563,0,2021,11,22,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Medium-Low,1.8158090769881012,6.5
-1.3089202962120434,0.34045896521691166,1.4961349081879034,0.05697364822193916,-0.5628062705147042,-0.2819437922318195,1.421598784007349,0,2022,7,28,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very High,0,High,1.7570364066208453,7.166666666666667
-0.19535174085420406,-0.5440866088649766,0.0013553125850448652,0.36228742204828324,0.1269072962925313,1.0941376232163225,-0.5110855700483653,0,2022,3,31,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1,Low,1.9501660597643689,8.666666666666666
-1.1498390740180664,-0.19958477705169406,-0.6613712769555994,-0.43723475437805254,-0.5628062705147042,0.02385207786776761,-0.6887603537046295,0,2019,3,12,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,High,0,Medium-Low,0.14441871257557407,7.5
1.2363792588915894,0.14774799441635025,-0.2689145723579287,-0.6046661495209776,-1.25251983732194,-1.3522293375803742,-1.9890725945749699,1,2020,4,19,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,0,High,0.45674826926328793,6.0
-0.4339735741451696,-0.1975826268797121,-0.2371817480911948,0.05697364822193916,1.5063344299070027,-0.5877396623314065,-0.14612193674421867,1,2018,12,26,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,0,Medium-High,0.7133138100661018,6.833333333333333
-1.547542129503009,0.38276433251017095,0.21982323946162083,0.17877838817879382,-1.25251983732194,-0.7406375973812,0.5971329025508416,0,2021,2,26,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very High,0,High,0.7422562982475387,6.666666666666667
0.12281070353375004,-0.708685357712877,-0.18450145688096622,1.3261730813159676,-1.25251983732194,0.7883417531167354,0.7170254323337317,0,2020,5,13,2,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low,1,Low,2.5568823005120773,8.333333333333334
-0.7521360185331237,-0.5952285530842835,0.46531188336417784,-0.3209509605771761,-0.5628062705147042,0.3296479479673547,1.059587894495968,0,2025,5,5,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,0,Low,3.5959498019595033,7.833333333333333
-1.1498390740180664,-0.19543325742858414,-0.09347867111786637,0.47140808829841685,-0.5628062705147042,0.02385207786776761,0.21500061957905423,0,2022,7,9,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,High,1,Medium-High,0.9035372130771301,7.5
0.20235131463073855,-0.011819875885948988,0.7597669109076391,-0.7071257164647714,0.1269072962925313,0.6354438180669418,0.4036217158501622,0,2022,9,29,3,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,High,0,Medium-High,1.6383888236828061,8.166666666666666
-1.706623351696986,0.23397914124802313,-0.3911277169494031,0.2215559573538423,0.1269072962925313,-1.0464334674807871,0.020492181976910162,0,2021,5,30,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Very High,0,High,0.31959672178427434,6.333333333333333
-0.27489235195119255,-0.19958477705169406,-0.20081742559052598,1.265412557327779,-0.5628062705147042,1.0941376232163225,0.5814492392323797,0,2024,3,11,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,1,Medium-Low,0.7641925389456456,8.666666666666666
0.3614325368247156,-0.13171377226946965,0.14684161863719075,0.7034495577770239,-1.25251983732194,-0.8935355324309936,-0.8589888687887427,0,2020,7,4,5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,High,1,Medium-High,1.1279072891186568,6.5
-1.3089202962120434,-0.34264352738417597,-0.4247998935556234,-1.5097524700159692,0.1269072962925313,0.7883417531167354,-1.2750754199630912,0,2025,3,24,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,0,Medium-Low,0.5745950307501569,8.333333333333334
1.634082314376532,0.8247940427062673,-0.47343198270067877,0.5901417674156495,0.1269072962925313,0.7883417531167354,-0.7664185192689683,0,2022,12,4,6,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very High,1,High,0.16600598463131908,8.333333333333334
-1.229379685115055,-0.53484499192515,-0.4382874796687058,0.6347879969418821,-0.5628062705147042,1.0941376232163225,0.14815790851153113,0,2023,12,23,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,1,Low,0.8174150063386487,8.666666666666666
0.9182168145036352,-0.04111670753163013,-0.4648784753537371,0.2006522542265768,-0.5628062705147042,-0.7406375973812,-1.1802801241449492,0,2025,9,2,1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,High,0,Medium-High,0.3363386310634026,6.666666666666667
-0.7521360185331237,-0.5086862807621402,-0.028690522377604166,0.6850875680209778,-0.5628062705147042,-1.810923142729755,-0.594890668426959,0,2019,1,21,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Low,1.7183481019734994,5.5
-0.5135141852421581,0.04957731274254949,-0.6265947913423361,-0.7867694886710908,1.5063344299070027,-0.7406375973812,-0.5668575938974094,0,2021,8,19,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,High,0,Medium-High,0.14281308507992593,6.666666666666667
0.9977574256006237,-0.5200618906150594,-0.5959681622671569,0.09257024588587272,0.1269072962925313,0.02385207786776761,0.6466988855003064,0,2022,12,11,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Low,0.41207737849557985,7.5
1.315919869988578,0.16950312110949034,1.1221523498354387,1.1191380235023918,-0.5628062705147042,0.17675001291756115,0.5398957488202609,0,2022,5,5,3,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,High,1,High,1.6940110688348549,7.666666666666667
-1.547542129503009,-0.15459026975810375,-0.4597056322577582,1.0306667592646404,0.1269072962925313,-0.434841727281613,0.02256782336279018,0,2021,4,27,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,1,Medium-High,0.3918209884696685,7.0
-1.706623351696986,0.9800376041987189,-0.1782506381102219,0.567932044960188,-0.5628062705147042,-0.7406375973812,0.35649066478501124,1,2022,3,30,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very High,1,High,0.3050541645060226,6.666666666666667
-1.388460907309032,-0.3062773023792695,-0.5876969494969675,-0.8353009474702263,0.8166208630997669,-0.434841727281613,0.3737980292664714,0,2019,1,24,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Medium-Low,0.28491440799176493,7.0
1.475001092182555,-0.00811088834996803,-0.2204332558618943,0.05697364822193916,-1.25251983732194,-0.5877396623314065,-0.3583199086073665,0,2025,8,23,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High,0,Medium-High,0.5853360474402758,6.833333333333333
-1.547542129503009,-0.4570119291757339,-0.458385613825822,0.14285430998984652,0.1269072962925313,-0.12904585718202594,-0.5152704161266259,0,2019,12,5,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Low,0.642609214340537,7.333333333333333
0.4409731479217041,-0.3086485108710974,-0.5968267967527208,0.20779791749324353,-1.25251983732194,-1.0464334674807871,1.3090235895158557,1,2022,10,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,0,Medium-Low,0.2715670319346042,6.333333333333333
-0.4339735741451696,-0.15731242271735765,0.5398924612064235,-0.06788501511554615,0.1269072962925313,-0.434841727281613,-1.9890725945749699,0,2025,9,21,6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High,0,Medium-High,1.6652201093045955,7.0
0.20235131463073855,-0.6180530301566597,0.4058731222339777,-0.7586104416771878,0.1269072962925313,0.02385207786776761,-0.6897026737971161,0,2020,5,13,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,Low,3.669451464481397,7.5
1.634082314376532,-0.5983786503785719,-0.2925515477860497,0.4590066690436071,-1.25251983732194,-0.434841727281613,-0.21807762863088112,0,2020,11,25,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,1,Low,1.4004869956594648,7.0
0.8386762034066467,0.08544743978553437,0.26454403270254556,0.13856106151713102,-1.25251983732194,0.02385207786776761,0.45202858161447335,0,2018,3,20,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,0,Medium-High,1.0019478223858784,7.5
-1.0702984629210779,-0.25786521928628553,1.1765876870720708,0.31472899273293575,-0.5628062705147042,0.9412396881665289,0.9570251798083281,0,2021,7,22,3,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,1,Medium-Low,2.843193388737104,8.5
0.9977574256006237,-0.4053439251084908,0.10149779706515868,0.6124388600564283,-0.5628062705147042,-0.434841727281613,1.5898337705663514,0,2021,7,25,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium,1,Medium-Low,1.6261869277953112,7.0
0.04327009243676151,-0.4456684632743716,-0.05057336324968075,-0.2377959851196168,0.8166208630997669,0.17675001291756115,-0.11974491064175105,0,2019,11,5,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Medium,0,Low,1.4526557555925677,7.666666666666667
0.6000543701156812,-0.43520331480285224,-0.17869070961569153,-0.448724700155079,-1.25251983732194,-0.7406375973812,-0.06098046460287083,0,2024,6,17,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Medium,0,Low,1.168485943104635,6.666666666666667
-0.6725954074361352,-0.15439898244942094,0.04007157153738404,1.11658009513064,0.1269072962925313,0.02385207786776761,0.2788797048534016,0,2018,7,23,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,High,1,Medium-High,1.0253361212659688,7.5
-1.229379685115055,0.0021739046287553875,-0.37082452317744646,-0.7121055161428937,-0.5628062705147042,0.48254588301714824,-0.50528694595177,0,2020,9,11,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,High,0,Medium-High,0.4201102589566894,8.0
-0.7521360185331237,-0.7026185985521487,-0.3457576492043401,-0.42952107147208296,0.8166208630997669,-1.6580252076799613,-1.078336385447434,0,2023,5,30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Low,0,Low,1.8027063937009489,5.666666666666667
-0.03627051866022701,0.6606397954177788,-0.06489988367999296,1.240800961053328,0.1269072962925313,0.3296479479673547,-0.1237281525160643,0,2018,1,17,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very High,1,High,0.43641591855777884,7.833333333333333
0.04327009243676151,0.5994296152283524,-0.4002962433394264,-0.5058583826003061,-0.5628062705147042,-1.6580252076799613,0.6147183155715814,0,2019,4,21,6,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Very High,0,High,0.23755274193530376,5.666666666666667
-0.19535174085420406,-0.7086909905645229,-0.3713478458852972,-0.06616497176507376,1.5063344299070027,-0.5877396623314065,-0.2524201857536439,1,2020,10,13,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,Low,1.7391328100852121,6.833333333333333
-0.5930547963391467,0.3981059958474957,-0.2553247836891602,-0.37342830496879187,-1.25251983732194,-0.8935355324309936,0.3234742499252661,0,2018,7,29,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Very High,0,High,0.38103890437103205,6.5
1.7136229254735205,0.37578467657610876,0.3798890470342478,-1.7180344917647459,2.885761563521474,0.6354438180669418,-1.6789923305234309,0,2019,5,14,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very High,0,High,0.8670402637727637,8.166666666666666
-0.4339735741451696,-0.20105805693399117,-0.5363980371381126,-0.0903752171379428,-0.5628062705147042,-0.2819437922318195,-0.023128869531496152,0,2019,3,5,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,High,0,Medium-Low,0.31322470789599277,7.166666666666667
0.04327009243676151,-0.5753418967351321,0.10461148584476197,-0.9604475171184669,-0.5628062705147042,0.17675001291756115,-0.39326446303357865,0,2021,8,22,6,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Low,2.4040213888006874,7.666666666666667
0.20235131463073855,0.34727513970124585,0.12478052604994104,0.28016994906265413,0.8166208630997669,0.3296479479673547,-1.1580809052225438,0,2023,10,7,5,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Very High,0,High,0.6894626578085191,7.833333333333333
0.12281070353375004,-0.2923732805087935,0.12104553790481462,1.1146907226644192,-1.25251983732194,0.48254588301714824,0.5373662195826444,0,2022,4,3,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Medium,1,Medium-Low,1.3702876932210122,8.0
1.7136229254735205,0.057240296204410755,-0.47687029818468096,-2.140612710788628,0.8166208630997669,0.9412396881665289,1.5801067958062065,0,2021,5,16,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,0,Medium-High,0.2910295093146516,8.5
1.3954604810855664,1.5510910130716509,-0.6117309396646995,-0.36847360480766284,0.8166208630997669,-0.5877396623314065,0.829320563440839,1,2022,3,15,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very High,0,High,0.06246414227001481,6.833333333333333
0.4409731479217041,-0.09227215676723721,-0.009200554818520244,0.4740703174170997,2.885761563521474,0.9412396881665289,0.8852904842431175,0,2023,2,11,5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,High,1,Medium-High,0.8918612906226951,8.5
-0.6725954074361352,-0.4917394515400709,-0.18338462945364778,-2.1103868673011266,-0.5628062705147042,-0.434841727281613,0.5858557564330485,0,2025,1,13,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,0,Low,1.3071366079398785,7.0
1.7136229254735205,-0.32490593182270167,0.2681359116706311,0.05697364822193916,-1.25251983732194,0.17675001291756115,0.5279243857018047,0,2025,3,13,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,0,Medium-Low,1.6820123625166234,7.666666666666667
-1.7861639627939745,-0.4595769404798386,-0.45434769203507314,0.40304656538547534,0.8166208630997669,-1.6580252076799613,-1.618113051418918,1,2023,2,20,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium,1,Low,0.6544856548476324,5.666666666666667
0.12281070353375004,-0.003756812556195979,0.1051862291802734,1.092700798490645,-0.5628062705147042,-1.0464334674807871,-0.1515424078635556,0,2020,6,17,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High,1,Medium-High,0.9286148039091275,6.333333333333333
-1.3089202962120434,-0.463900909193261,0.3050939723399969,-0.5224531441546435,-1.25251983732194,-1.9638210777795484,0.40703364673411235,1,2021,1,11,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,0,Low,2.2562425829098216,5.333333333333333
-1.1498390740180664,-0.369203667065921,-0.28852000108506837,-0.4041700122466296,-1.25251983732194,0.02385207786776761,0.4269815284128994,0,2025,4,22,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,0,Medium-Low,0.8399832712114457,7.5
0.04327009243676151,-0.5728153117717926,6.075270472373489,-0.1272727391749008,-0.5628062705147042,1.85862729846529,1.0765278420548647,0,2020,12,3,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium,0,Low,18.708521050892635,9.5
-1.7861639627939745,-0.2526334682495714,-0.09804977011807105,2.1271969036721674,0.1269072962925313,0.3296479479673547,-0.9451110991863556,0,2022,2,15,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,1,Medium-Low,0.9726797313646495,7.833333333333333
1.634082314376532,-0.1263521730946622,-0.4798623942251477,1.3230290313136035,2.885761563521474,-0.12904585718202594,0.49354768910045455,0,2022,7,26,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,High,1,Medium-High,0.3534657852891516,7.333333333333333
